id_usuario,home,pesquisou_produto,visualizou_detalhes,acessou_faq,acessou_ofertas,adicionou_carrinho,finalizou_compra,codigo_compra,valor_total
USR1000610,1,1,1,0,0,0,0,,
USR1000611,1,1,1,0,1,1,0,,
USR1000612,1,0,0,1,1,1,0,,
USR1000613,1,1,1,0,0,1,0,,
USR1000614,1,1,1,0,1,1,0,,
USR1000615,1,1,0,0,0,0,0,,
USR1000616,1,0,1,1,0,1,0,,
USR1000617,1,1,0,1,0,0,0,,
USR1000618,1,1,0,1,0,0,0,,
USR1000619,1,1,1,0,0,1,1,CMP163850,3119.7
USR1000620,0,1,1,1,0,0,0,,
USR1000621,1,0,0,0,0,0,0,,
USR1000622,1,0,0,1,0,0,0,,
USR1000623,1,0,0,1,0,0,0,,
USR1000624,1,0,1,1,0,0,0,,
USR1000625,1,1,1,0,0,1,1,CMP135148,2016.02
USR1000626,1,0,0,1,0,0,0,,
USR1000627,1,1,0,0,0,1,0,,
USR1000628,1,1,0,1,0,0,0,,
USR1000629,1,1,1,1,0,1,0,,
USR1000630,1,0,0,1,0,0,0,,
USR1000631,1,1,0,0,0,1,0,,
USR1000632,1,0,0,0,0,0,0,,
USR1000633,1,0,0,0,0,0,0,,
USR1000634,1,0,1,1,0,1,0,,
USR1000635,1,0,0,0,1,1,0,,
USR1000636,1,1,0,1,0,0,0,,
USR1000637,1,1,0,0,0,1,0,,
USR1000638,1,1,1,0,0,1,0,,
USR1000639,1,1,1,0,0,1,1,CMP125319,208.9
USR1000640,1,1,0,1,0,1,0,,
USR1000641,1,0,1,1,0,1,0,,
USR1000642,1,1,0,0,0,1,0,,
USR1000643,1,0,1,0,1,1,0,,
USR1000644,0,1,0,1,1,0,0,,
USR1000645,1,1,1,0,0,1,1,CMP139046,4719.52
USR1000646,1,1,0,1,0,1,0,,
USR1000647,1,1,0,0,0,1,0,,
USR1000648,1,0,0,1,0,0,0,,
USR1000649,1,1,0,0,1,1,0,,
USR1000650,1,1,1,0,1,0,0,,
USR1000651,0,1,0,1,1,0,0,,
USR1000652,1,0,1,1,0,1,0,,
USR1000653,1,0,1,1,1,1,0,,
USR1000654,1,1,1,1,0,1,0,,
USR1000655,1,0,1,1,0,1,0,,
USR1000656,1,0,1,0,0,0,0,,
USR1000657,1,0,0,0,0,0,0,,
USR1000658,1,1,1,1,1,0,0,,
USR1000659,1,0,0,1,1,1,0,,
USR1000660,1,1,0,1,0,1,0,,
USR1000661,1,1,1,1,0,1,1,CMP206840,3830.17
USR1000662,1,0,1,0,0,1,0,,
USR1000663,1,1,1,1,0,1,0,,
USR1000664,1,0,1,1,1,1,0,,
USR1000665,1,0,1,0,0,1,0,,
USR1000666,1,0,1,0,0,0,0,,
USR1000667,0,0,1,0,0,0,0,,
USR1000668,1,1,0,0,0,1,0,,
USR1000669,1,1,0,0,0,0,0,,
USR1000670,1,0,0,1,0,0,0,,
USR1000671,1,1,0,1,1,0,0,,
USR1000672,1,0,1,1,0,1,0,,
USR1000673,1,0,0,0,0,0,0,,
USR1000674,1,0,1,0,0,0,0,,
USR1000675,1,1,0,1,0,0,0,,
USR1000676,1,0,1,1,0,0,0,,
USR1000677,1,0,1,0,0,0,0,,
USR1000678,1,1,1,1,0,1,0,,
USR1000679,1,1,0,0,1,1,0,,
USR1000680,1,1,0,1,0,1,0,,
USR1000681,1,1,1,1,0,1,0,,
USR1000682,1,1,0,0,0,1,0,,
USR1000683,1,0,1,0,0,0,0,,
USR1000684,1,0,0,0,0,0,0,,
USR1000685,1,1,1,0,0,0,0,,
USR1000686,1,1,1,1,0,1,0,,
USR1000687,1,0,0,1,0,0,0,,
USR1000688,1,0,1,1,0,0,0,,
USR1000689,1,1,1,1,0,1,0,,
USR1000690,1,1,1,0,1,0,0,,
USR1000691,1,1,1,1,0,0,0,,
USR1000692,1,0,0,0,0,0,0,,
USR1000693,1,1,0,1,0,1,0,,
USR1000694,1,1,0,0,1,0,0,,
USR1000695,1,1,0,1,0,1,0,,
USR1000696,1,0,1,0,0,1,0,,
USR1000697,1,0,0,0,0,0,0,,
USR1000698,1,0,0,1,1,1,0,,
USR1000699,1,0,1,1,0,1,1,CMP207390,880.89
USR1000700,1,0,1,1,0,1,0,,
USR1000701,1,0,1,0,0,1,1,CMP210679,3187.2
USR1000702,1,0,1,0,1,1,0,,
USR1000703,0,1,1,1,1,1,0,,
USR1000704,1,1,1,0,0,1,0,,
USR1000705,1,1,1,1,0,0,0,,
USR1000706,1,0,1,0,0,0,0,,
USR1000707,1,0,0,1,0,0,0,,
USR1000708,1,0,1,1,1,1,0,,
USR1000709,1,0,0,1,0,0,0,,
USR1000710,1,0,1,1,0,0,0,,
USR1000711,1,1,0,1,0,1,0,,
USR1000712,1,1,0,1,0,0,0,,
USR1000713,1,0,0,1,0,0,0,,
USR1000714,1,0,1,1,0,0,0,,
USR1000715,1,1,0,1,0,1,0,,
USR1000716,1,0,0,1,0,0,0,,
USR1000717,1,0,0,0,0,0,0,,
USR1000718,1,0,1,0,0,1,0,,
USR1000719,1,0,1,1,0,1,0,,
USR1000720,1,1,0,1,1,0,0,,
USR1000721,1,1,1,0,0,1,0,,
USR1000722,1,1,1,1,0,0,0,,
USR1000723,1,0,1,1,0,0,0,,
USR1000724,0,0,0,0,1,1,0,,
USR1000725,1,0,0,0,0,0,0,,
USR1000726,1,0,0,0,1,0,0,,
USR1000727,0,0,1,0,0,0,0,,
USR1000728,1,1,1,0,0,0,0,,
USR1000729,1,1,0,0,0,0,0,,
USR1000730,1,0,0,0,0,0,0,,
USR1000731,1,1,0,0,0,0,0,,
USR1000732,1,1,1,1,0,1,0,,
USR1000733,1,1,1,0,0,0,0,,
USR1000734,1,0,0,1,0,0,0,,
USR1000735,1,0,0,0,1,0,0,,
USR1000736,1,0,0,1,1,1,0,,
USR1000737,1,1,1,0,0,1,1,CMP138558,3071.57
USR1000738,1,1,1,0,1,0,0,,
USR1000739,1,0,1,0,0,0,0,,
USR1000740,0,0,0,0,1,1,0,,
USR1000741,1,0,0,1,0,0,0,,
USR1000742,1,1,0,1,0,1,0,,
USR1000743,1,1,1,0,0,1,0,,
USR1000744,1,1,1,1,0,1,0,,
USR1000745,1,1,0,1,0,1,0,,
USR1000746,1,1,1,1,0,0,0,,
USR1000747,1,0,1,1,0,1,0,,
USR1000748,1,0,0,1,1,1,0,,
USR1000749,1,0,0,0,1,0,0,,
USR1000750,1,1,0,1,1,1,0,,
USR1000751,1,1,0,0,1,1,0,,
USR1000752,1,0,0,0,0,0,0,,
USR1000753,1,0,1,1,0,1,0,,
USR1000754,1,1,0,1,0,1,0,,
USR1000755,1,1,1,1,1,0,0,,
USR1000756,1,0,1,0,0,1,0,,
USR1000757,1,0,1,1,1,1,0,,
USR1000758,1,0,1,0,0,1,0,,
USR1000759,1,0,1,1,0,1,1,CMP210495,960.61
USR1000760,1,0,1,0,1,1,0,,
USR1000761,1,0,0,0,0,0,0,,
USR1000762,1,0,0,1,0,0,0,,
USR1000763,1,1,1,0,0,0,0,,
USR1000764,0,0,0,0,0,0,0,,
USR1000765,1,1,1,1,0,1,0,,
USR1000766,1,1,1,0,0,1,1,CMP103259,2270.21
USR1000767,1,0,0,0,0,0,0,,
USR1000768,1,1,1,0,1,1,0,,
USR1000769,1,1,0,0,0,1,0,,
USR1000770,1,0,0,1,0,0,0,,
USR1000771,1,0,1,0,0,0,0,,
USR1000772,0,1,0,1,0,1,0,,
USR1000773,1,0,0,0,0,0,0,,
USR1000774,1,0,0,0,1,0,0,,
USR1000775,1,0,0,0,0,0,0,,
USR1000776,1,0,1,1,0,0,0,,
USR1000777,0,1,1,1,0,1,0,,
USR1000778,1,0,1,1,0,1,0,,
USR1000779,1,0,0,1,0,0,0,,
USR1000780,1,1,0,0,0,1,0,,
USR1000781,1,0,1,0,0,0,0,,
USR1000782,1,0,0,1,0,0,0,,
USR1000783,1,0,0,1,0,0,0,,
USR1000784,1,1,1,1,0,1,0,,
USR1000785,1,1,0,0,0,0,0,,
USR1000786,1,0,0,0,0,0,0,,
USR1000787,1,0,1,0,0,1,0,,
USR1000788,1,1,0,0,0,1,0,,
USR1000789,1,1,0,1,1,0,0,,
USR1000790,0,0,1,0,0,1,0,,
USR1000791,1,1,1,1,0,1,0,,
USR1000792,1,1,0,0,0,0,0,,
USR1000793,1,1,0,1,0,1,0,,
USR1000794,1,0,1,0,0,0,0,,
USR1000795,1,1,0,0,1,1,0,,
USR1000796,1,1,1,0,0,1,0,,
USR1000797,1,0,0,1,0,0,0,,
USR1000798,1,0,0,1,0,0,0,,
USR1000799,1,0,1,0,0,1,0,,
USR1000800,1,1,0,1,0,1,0,,
USR1000801,1,1,1,0,1,1,0,,
USR1000802,1,1,1,0,0,1,1,CMP111160,616.84
USR1000803,1,1,0,0,0,0,0,,
USR1000804,1,1,0,1,0,0,0,,
USR1000805,1,1,1,1,0,0,0,,
USR1000806,1,0,0,0,0,0,0,,
USR1000807,1,1,0,0,1,1,0,,
USR1000808,1,1,1,0,0,1,1,CMP132545,1702.01
USR1000809,0,0,0,1,1,0,0,,
USR1000810,1,1,0,0,0,0,0,,
USR1000811,1,1,1,1,0,0,0,,
USR1000812,1,0,1,0,0,1,0,,
USR1000813,1,1,1,1,0,0,0,,
USR1000814,1,0,1,1,1,1,0,,
USR1000815,1,1,0,1,0,0,0,,
USR1000816,1,1,1,1,0,1,0,,
USR1000817,1,0,0,0,0,0,0,,
USR1000818,1,1,0,0,0,0,0,,
USR1000819,1,0,0,0,0,0,0,,
USR1000820,1,1,1,0,0,0,0,,
,1,0,1,1,1,0,0,,
USR1000822,1,1,1,0,0,1,1,CMP138639,2490.49
USR1000823,1,0,0,0,0,0,0,,
USR1000824,1,1,0,0,0,1,0,,
USR1000825,1,1,1,0,1,1,0,,
USR1000826,1,1,1,0,0,1,1,CMP139156,4958.7
USR1000827,1,0,1,0,1,1,0,,
USR1000828,1,1,1,1,0,0,0,,
USR1000829,1,0,0,0,0,0,0,,
USR1000830,1,0,0,1,0,0,0,,
USR1000831,1,1,0,1,1,0,0,,
USR1000832,1,1,0,1,0,1,0,,
USR1000833,1,0,0,0,0,0,0,,
USR1000834,1,1,1,1,0,0,0,,
USR1000835,1,0,1,0,0,0,0,,
USR1000836,1,0,0,1,1,1,0,,
USR1000837,1,0,0,0,0,0,0,,
USR1000838,1,1,1,0,0,1,1,CMP162341,3636.51
USR1000839,1,0,1,1,0,0,0,,
USR1000840,1,1,1,0,0,0,0,,
USR1000841,1,1,1,1,0,1,0,,
USR1000842,1,0,0,1,0,0,0,,
USR1000843,1,1,1,1,0,0,0,,
USR1000844,1,0,0,1,0,0,0,,
USR1000845,1,1,0,1,0,1,0,,
USR1000846,1,1,1,0,0,0,0,,
USR1000847,1,0,1,1,0,0,0,,
USR1000848,1,1,1,1,0,1,0,,
USR1000849,1,1,0,0,0,1,0,,
USR1000850,1,0,0,0,1,1,0,,
USR1000851,1,1,1,0,0,1,1,CMP151273,1276.13
USR1000852,1,1,1,0,0,1,1,CMP128536,365.37
USR1000853,1,0,1,1,0,1,1,CMP213187,988.21
USR1000854,1,0,1,1,0,1,0,,
USR1000855,1,0,1,0,0,0,0,,
USR1000856,1,0,1,1,0,0,0,,
USR1000857,1,1,1,0,0,1,0,,
USR1000858,1,0,1,1,1,0,0,,
USR1000859,0,1,0,0,1,0,0,,
USR1000860,1,1,1,0,0,1,0,,
USR1000861,1,1,1,0,0,1,1,CMP122008,3105.21
USR1000862,1,0,0,1,0,0,0,,
USR1000863,1,0,0,0,1,1,0,,
USR1000864,1,1,1,0,0,1,1,CMP162510,4063.25
USR1000865,1,0,1,1,0,1,0,,
USR1000866,1,1,0,0,0,0,0,,
USR1000867,1,1,1,0,1,1,0,,
USR1000868,1,0,0,1,0,0,0,,
USR1000869,1,1,0,1,0,0,0,,
USR1000870,1,1,0,1,0,0,0,,
USR1000871,1,1,0,0,0,1,0,,
USR1000872,1,1,1,1,0,0,0,,
USR1000873,1,0,0,1,0,0,0,,
USR1000874,1,1,0,1,0,0,0,,
USR1000875,1,0,0,1,0,0,0,,
USR1000876,1,0,1,0,0,0,0,,
USR1000877,1,1,1,1,0,0,0,,
USR1000878,0,1,0,0,1,0,0,,
USR1000879,1,1,1,0,0,1,1,CMP160803,3537.57
USR1000880,1,0,0,0,1,0,0,,
USR1000881,1,1,1,0,0,1,1,CMP164691,2038.06
USR1000882,1,0,1,0,0,1,0,,
USR1000883,1,0,1,1,1,0,0,,
USR1000884,1,0,1,0,0,0,0,,
USR1000885,1,1,1,1,0,0,0,,
USR1000886,1,0,0,0,1,1,0,,
,1,0,1,0,1,1,0,,
USR1000888,1,1,1,0,0,1,1,CMP125980,3492.62
USR1000889,1,1,0,0,0,0,0,,
USR1000890,1,0,1,1,0,0,0,,
USR1000891,1,0,0,1,0,0,0,,
USR1000892,1,0,1,1,0,1,0,,
USR1000893,0,0,1,1,0,0,0,,
USR1000894,1,1,0,0,0,1,0,,
USR1000895,1,0,1,0,0,1,0,,
USR1000896,1,0,1,0,1,1,0,,
USR1000897,1,1,1,0,0,1,1,CMP116957,389.18
USR1000898,1,0,0,0,0,0,0,,
USR1000899,1,0,0,1,0,0,0,,
USR1000900,1,0,1,0,0,0,0,,
USR1000901,1,0,1,1,0,0,0,,
USR1000902,1,0,1,1,0,1,0,,
USR1000903,0,0,0,0,1,0,0,,
USR1000904,1,0,1,0,0,0,0,,
USR1000905,1,1,0,0,0,1,0,,
USR1000906,1,0,0,0,1,1,0,,
USR1000907,1,1,0,1,0,0,0,,
USR1000908,1,1,1,1,0,0,0,,
USR1000909,1,0,1,1,0,0,0,,
USR1000910,1,0,1,0,0,1,0,,
USR1000911,1,1,1,1,0,1,0,,
USR1000912,0,1,0,0,1,0,0,,
USR1000913,1,1,1,0,0,1,0,,
USR1000914,1,1,0,1,0,1,0,,
USR1000915,1,0,0,0,1,0,0,,
USR1000916,1,1,0,0,0,0,0,,
USR1000917,1,0,1,1,1,1,0,,
USR1000918,1,0,0,0,0,0,0,,
USR1000919,1,0,1,0,0,1,0,,
USR1000920,1,1,1,0,0,1,1,CMP142305,4312.98
USR1000921,0,1,1,0,0,1,0,,
USR1000922,1,0,1,1,0,0,0,,
USR1000923,1,1,1,0,0,1,0,,
USR1000924,1,1,1,0,0,1,1,CMP136044,724.7
USR1000925,1,0,1,0,1,0,0,,
USR1000926,1,1,0,1,0,0,0,,
USR1000927,1,0,0,0,0,0,0,,
USR1000928,1,0,1,1,0,0,0,,
USR1000929,1,1,0,1,1,1,0,,
USR1000930,1,1,0,1,1,1,0,,
USR1000931,1,1,1,1,0,0,0,,
USR1000932,1,0,1,1,0,1,0,,
USR1000933,1,0,1,1,0,1,0,,
USR1000934,1,0,0,1,0,0,0,,
USR1000935,1,0,1,1,0,1,0,,
USR1000936,1,1,1,1,0,1,0,,
USR1000937,1,0,0,0,1,1,0,,
USR1000938,1,0,0,0,0,0,0,,
USR1000939,1,0,0,0,0,0,0,,
USR1000940,1,1,0,0,1,0,0,,
USR1000941,1,1,1,1,0,0,0,,
USR1000942,1,0,0,1,0,0,0,,
USR1000943,1,0,0,1,0,0,0,,
USR1000944,1,0,0,1,1,0,0,,
USR1000945,1,1,1,1,0,0,0,,
USR1000946,1,1,0,1,1,0,0,,
USR1000947,1,0,1,1,0,1,0,,
USR1000948,1,0,0,1,0,0,0,,
USR1000949,1,1,0,0,0,0,0,,
USR1000950,1,1,1,0,0,1,1,CMP200061,2424.02
USR1000951,1,1,1,0,0,0,0,,
USR1000952,1,1,1,0,0,1,1,CMP114270,1251.19
USR1000953,1,1,0,0,0,0,0,,
USR1000954,1,1,1,0,0,1,0,,
USR1000955,1,0,1,1,0,0,0,,
USR1000956,1,1,0,0,1,1,0,,
USR1000957,1,1,0,0,0,0,0,,
USR1000958,1,0,1,0,1,1,0,,
USR1000959,1,1,1,0,0,0,0,,
USR1000960,1,0,0,1,1,1,0,,
USR1000961,1,1,1,1,1,0,0,,
USR1000962,1,1,1,1,1,1,0,,
USR1000963,0,0,1,1,0,0,0,,
USR1000964,1,1,0,1,0,0,0,,
USR1000965,1,0,0,0,0,0,0,,
USR1000966,0,1,0,1,0,1,0,,
USR1000967,1,0,1,1,0,1,1,CMP206740,3340.54
USR1000968,1,0,1,1,0,1,1,CMP214318,1880.03
USR1000969,1,0,1,0,0,1,0,,
USR1000970,1,0,1,0,0,1,0,,
USR1000971,1,1,1,1,0,1,0,,
USR1000972,1,1,0,0,0,0,0,,
USR1000973,1,1,1,1,1,1,0,,
USR1000974,1,1,1,1,0,0,0,,
USR1000975,1,1,0,0,0,1,0,,
USR1000976,1,1,1,1,0,1,0,,
USR1000977,1,1,1,0,0,0,0,,
USR1000978,1,0,0,1,1,1,0,,
USR1000979,1,1,0,1,0,1,0,,
USR1000980,1,0,0,0,0,0,0,,
USR1000981,1,1,1,0,0,1,1,CMP142321,4172.83
USR1000982,1,0,0,0,0,0,0,,
USR1000983,1,1,1,0,0,1,0,,
USR1000984,1,1,0,1,0,0,0,,
USR1000985,1,1,0,0,0,0,0,,
USR1000986,1,1,1,0,0,1,0,,
USR1000987,1,0,1,1,0,0,0,,
USR1000988,1,1,1,1,0,1,0,,
USR1000989,1,1,1,1,0,0,0,,
USR1000990,1,0,0,0,1,1,0,,
USR1000991,1,1,1,0,0,0,0,,
USR1000992,1,1,0,0,0,1,0,,
USR1000993,1,1,0,1,0,0,0,,
USR1000994,1,1,0,1,0,0,0,,
USR1000995,1,0,0,0,0,0,0,,
USR1000996,1,0,0,0,0,0,0,,
USR1000997,1,0,0,0,0,0,0,,
USR1000998,1,0,0,0,0,0,0,,
USR1000999,1,0,0,0,0,0,0,,
USR1001000,1,1,1,1,0,1,0,,
USR1001001,1,0,1,0,0,1,0,,
USR1001002,1,1,0,1,0,0,0,,
USR1001003,1,1,1,1,1,0,0,,
USR1001004,1,0,0,1,1,0,0,,
USR1001005,1,1,0,0,0,1,0,,
USR1001006,1,1,1,0,0,1,1,CMP135126,3031.14
USR1001007,1,0,0,1,0,0,0,,
USR1001008,1,1,1,0,0,1,1,CMP130750,3466.26
USR1001009,1,0,0,0,0,0,0,,
USR1001010,1,1,0,0,0,0,0,,
USR1001011,1,1,0,1,0,0,0,,
USR1001012,1,0,1,1,0,1,0,,
USR1001013,1,0,1,1,1,1,0,,
USR1001014,1,0,0,0,1,1,0,,
USR1001015,1,1,1,1,0,1,0,,
USR1001016,1,1,1,1,0,1,0,,
USR1001017,1,0,0,1,1,0,0,,
USR1001018,1,1,1,0,0,1,0,,
USR1001019,1,1,0,0,0,0,0,,
USR1001020,1,0,1,1,0,1,0,,
USR1001021,1,0,0,1,0,0,0,,
USR1001022,0,0,1,0,0,0,0,,
USR1001023,1,0,1,1,0,0,0,,
USR1001024,1,1,0,0,0,0,0,,
USR1001025,1,0,0,0,0,0,0,,
USR1001026,1,1,0,0,0,0,0,,
USR1001027,1,1,1,0,0,1,0,,
USR1001028,1,1,1,1,0,0,0,,
USR1001029,1,1,1,0,0,1,0,,
USR1001030,1,0,1,1,0,0,0,,
USR1001031,1,0,1,1,0,0,0,,
USR1001032,1,1,0,0,1,0,0,,
USR1001033,1,1,1,0,0,1,0,,
USR1001034,1,0,1,1,0,0,0,,
USR1001035,1,1,1,0,0,1,1,CMP120489,4859.53
USR1001036,1,1,1,1,0,0,0,,
USR1001037,1,1,0,1,0,0,0,,
USR1001038,1,1,0,0,0,0,0,,
USR1001039,1,0,1,0,0,1,0,,
USR1001040,1,1,0,1,0,1,0,,
USR1001041,1,1,1,0,0,1,1,CMP126674,2840.48
USR1001042,1,1,1,0,1,1,0,,
USR1001043,1,1,1,0,0,0,0,,
USR1001044,1,1,1,0,0,1,1,CMP103863,815.24
USR1001045,1,0,0,1,0,0,0,,
USR1001046,1,1,0,1,0,0,0,,
USR1001047,1,1,1,1,0,1,0,,
USR1001048,1,1,1,1,0,1,0,,
USR1001049,1,0,1,0,0,1,0,,
USR1001050,1,1,0,1,0,0,0,,
USR1001051,1,0,1,0,0,1,1,CMP200922,3423.67
USR1001052,1,1,0,0,1,1,0,,
USR1001053,1,1,1,0,0,1,1,CMP142184,4224.25
USR1001054,1,1,0,1,0,1,0,,
USR1001055,1,0,0,0,0,0,0,,
USR1001056,1,0,0,1,0,0,0,,
USR1001057,0,0,1,0,0,0,0,,
USR1001058,1,0,1,0,0,1,0,,
USR1001059,1,1,1,0,0,1,1,CMP154286,1611.76
USR1001060,1,0,0,1,0,0,0,,
USR1001061,1,0,0,1,0,0,0,,
USR1001062,1,0,1,1,0,0,0,,
USR1001063,1,1,1,0,1,1,0,,
USR1001064,1,1,1,0,0,0,0,,
USR1001065,1,0,0,0,0,0,0,,
USR1001066,1,1,1,0,0,0,0,,
USR1001067,1,1,1,0,1,1,0,,
USR1001068,1,1,0,0,0,0,0,,
USR1001069,1,0,0,1,0,0,0,,
USR1001070,1,0,0,1,0,0,0,,
USR1001071,1,1,0,1,0,0,0,,
USR1001072,1,1,1,0,0,1,1,CMP155942,4648.72
USR1001073,1,1,1,0,1,1,0,,
USR1001074,1,1,1,0,0,1,1,CMP103180,1694.8
USR1001075,1,0,0,1,0,0,0,,
USR1001076,1,0,0,1,1,1,0,,
USR1001077,1,1,1,1,0,1,0,,
USR1001078,1,0,0,1,0,0,0,,
USR1001079,1,1,1,0,0,1,1,CMP108658,4320.39
USR1001080,1,1,1,0,0,0,0,,
USR1001081,1,0,1,0,1,1,0,,
USR1001082,1,1,1,1,0,0,0,,
USR1001083,1,0,0,0,1,0,0,,
USR1001084,1,0,0,1,0,0,0,,
USR1001085,1,1,1,1,0,0,0,,
USR1001086,1,1,0,1,1,0,0,,
USR1001087,0,1,1,1,1,1,0,,
USR1001088,1,1,0,0,0,1,0,,
USR1001089,1,0,0,0,1,0,0,,
USR1001090,1,1,0,0,0,0,0,,
USR1001091,1,1,1,1,1,1,0,,
USR1001092,1,1,0,0,0,0,0,,
USR1001093,1,0,1,1,0,1,0,,
USR1001094,1,0,1,1,0,1,0,,
USR1001095,1,0,1,0,0,0,0,,
USR1001096,1,1,0,1,0,1,0,,
USR1001097,1,0,0,0,0,0,0,,
USR1001098,1,0,0,0,0,0,0,,
USR1001099,1,1,0,1,0,0,0,,
USR1001100,1,1,1,0,1,1,0,,
USR1001101,1,1,1,1,0,0,0,,
USR1001102,1,1,1,0,0,0,0,,
USR1001103,1,1,1,1,0,0,0,,
USR1001104,1,1,1,1,0,0,0,,
USR1001105,1,0,1,0,0,1,1,CMP200265,363.73
USR1001106,1,1,1,0,0,0,0,,
USR1001107,1,1,0,1,0,0,0,,
USR1001108,1,1,1,1,0,1,0,,
USR1001109,1,0,1,0,1,0,0,,
USR1001110,1,1,0,0,0,0,0,,
USR1001111,1,0,0,0,0,0,0,,
USR1001112,1,1,0,0,0,0,0,,
USR1001113,1,0,0,0,1,1,0,,
USR1001114,1,1,1,0,0,1,1,CMP124436,2750.51
USR1001115,1,1,0,0,1,0,0,,
USR1001116,1,1,0,0,0,1,0,,
USR1001117,1,0,0,1,1,1,0,,
USR1001118,0,1,0,1,1,0,0,,
USR1001119,1,0,0,0,0,0,0,,
USR1001120,1,0,1,0,0,0,0,,
USR1001121,0,1,1,0,1,0,0,,
USR1001122,1,0,1,1,0,1,0,,
USR1001123,1,0,1,0,0,0,0,,
USR1001124,1,0,0,1,0,0,0,,
USR1001125,1,1,0,0,0,0,0,,
USR1001126,1,0,1,1,0,1,0,,
USR1001127,1,0,1,1,1,0,0,,
USR1001128,1,0,1,1,1,0,0,,
USR1001129,1,1,1,0,0,0,0,,
USR1001130,1,0,0,0,0,0,0,,
,1,1,1,1,0,0,0,,
USR1001132,1,0,0,1,1,1,0,,
USR1001133,1,0,1,1,0,0,0,,
USR1001134,1,0,1,0,0,1,0,,
USR1001135,0,1,1,1,1,1,0,,
USR1001136,1,0,0,0,1,1,0,,
USR1001137,1,1,0,1,1,1,0,,
USR1001138,1,0,0,1,1,1,0,,
USR1001139,1,0,1,0,0,0,0,,
USR1001140,1,1,0,0,0,1,0,,
USR1001141,1,1,1,0,1,0,0,,
USR1001142,1,0,0,1,0,0,0,,
USR1001143,1,1,0,0,0,0,0,,
USR1001144,1,1,0,0,0,1,0,,
USR1001145,1,0,0,1,0,0,0,,
USR1001146,1,1,0,0,0,1,0,,
USR1001147,1,0,1,0,0,1,0,,
USR1001148,1,1,1,1,1,1,0,,
USR1001149,1,0,1,0,1,0,0,,
USR1001150,1,1,1,1,0,1,0,,
USR1001151,1,1,0,0,0,0,0,,
USR1001152,1,1,0,1,0,0,0,,
USR1001153,1,0,0,1,1,1,0,,
USR1001154,1,0,1,1,0,1,0,,
USR1001155,1,1,0,1,0,1,0,,
USR1001156,1,1,0,1,0,1,0,,
USR1001157,1,1,1,0,0,0,0,,
USR1001158,1,1,0,0,0,1,0,,
USR1001159,1,1,1,1,0,1,0,,
USR1001160,1,1,0,1,0,0,0,,
USR1001161,1,0,1,0,0,0,0,,
USR1001162,1,0,1,0,0,1,0,,
USR1001163,1,1,1,0,0,0,0,,
USR1001164,1,0,1,0,1,0,0,,
USR1001165,1,1,1,1,0,1,0,,
USR1001166,1,0,1,0,0,0,0,,
USR1001167,1,0,0,1,0,0,0,,
USR1001168,1,1,0,0,0,0,0,,
USR1001169,1,0,0,0,0,0,0,,
USR1001170,1,1,0,0,0,1,0,,
USR1001171,1,1,1,0,0,1,0,,
USR1001172,1,1,0,0,0,1,0,,
USR1001173,1,0,1,0,1,1,0,,
USR1001174,0,0,1,1,0,1,0,,
USR1001175,1,0,0,0,0,0,0,,
USR1001176,1,0,0,1,0,0,0,,
USR1001177,1,0,0,1,1,0,0,,
USR1001178,1,0,1,0,0,1,0,,
USR1001179,1,0,0,0,0,0,0,,
USR1001180,0,1,1,1,1,1,0,,
USR1001181,1,1,0,0,0,0,0,,
USR1001182,1,0,1,1,1,0,0,,
USR1001183,1,1,1,0,0,1,1,CMP110249,1741.01
USR1001184,1,1,0,0,0,1,0,,
USR1001185,1,1,1,0,0,0,0,,
USR1001186,1,0,1,1,0,1,0,,
USR1001187,0,0,1,1,0,1,0,,
USR1001188,1,0,0,0,1,0,0,,
USR1001189,1,0,0,1,0,0,0,,
USR1001190,1,1,0,0,0,1,0,,
USR1001191,1,1,1,1,0,0,0,,
USR1001192,1,1,1,0,0,1,1,CMP120149,4545.72
USR1001193,0,1,0,0,0,0,0,,
USR1001194,1,0,1,0,0,0,0,,
USR1001195,1,0,0,0,0,0,0,,
USR1001196,1,1,0,0,1,1,0,,
USR1001197,1,1,0,0,0,1,0,,
USR1001198,1,0,0,0,0,0,0,,
USR1001199,1,0,0,1,0,0,0,,
USR1001200,1,1,1,1,0,1,0,,
USR1001201,1,1,0,0,1,0,0,,
USR1001202,0,1,1,1,1,1,0,,
USR1001203,1,0,0,1,0,0,0,,
USR1001204,1,1,1,1,0,1,1,CMP206505,3396.56
USR1001205,1,1,0,1,0,0,0,,
USR1001206,1,1,1,1,0,1,0,,
USR1001207,1,0,1,0,0,0,0,,
USR1001208,1,0,1,0,1,1,0,,
USR1001209,1,1,1,0,0,1,1,CMP139338,4470.28
USR1001210,1,0,0,1,0,0,0,,
USR1001211,0,0,1,0,0,1,0,,
USR1001212,1,0,0,0,0,0,0,,
USR1001213,1,1,1,1,1,0,0,,
USR1001214,1,0,1,0,0,1,0,,
USR1001215,1,1,1,0,0,1,0,,
USR1001216,1,1,0,0,0,1,0,,
USR1001217,1,0,1,1,0,0,0,,
USR1001218,1,1,1,1,1,0,0,,
USR1001219,1,1,1,0,0,1,0,,
USR1001220,1,0,0,0,0,0,0,,
USR1001221,1,0,1,1,1,1,0,,
USR1001222,1,0,0,1,0,0,0,,
USR1001223,1,1,1,1,0,0,0,,
